forecast_month,product_id,customer_id,forecast_quantity,forecast_version
2025-09-01,122,3,606,Current
2025-09-01,122,4,592,Current
2025-09-01,122,5,310,Current
2025-09-01,122,6,412,Current
2025-09-01,122,7,321,Current
2025-09-01,122,8,392,Current
2025-09-01,122,9,755,Current
2025-09-01,122,10,542,Current
2025-09-01,122,11,687,Current
2025-09-01,122,12,531,Current
2025-09-01,122,13,280,Current
2025-09-01,122,14,395,Current
2025-09-01,122,15,403,Current
2025-09-01,123,1,750,Current
2025-09-01,123,2,328,Current
2025-09-01,123,3,515,Current
2025-09-01,123,4,530,Current
2025-09-01,123,5,229,Current
2025-09-01,123,6,315,Current
2025-09-01,123,7,288,Current
2025-09-01,123,8,365,Current
2025-09-01,123,9,556,Current
2025-09-01,123,10,478,Current
2025-09-01,123,11,486,Current
2025-09-01,123,12,520,Current
2025-09-01,123,13,206,Current
2025-09-01,123,14,353,Current
2025-09-01,123,15,275,Current
2025-09-01,124,1,690,Current
2025-09-01,124,2,338,Current
2025-09-01,124,3,374,Current
2025-09-01,124,4,627,Current
2025-09-01,124,5,286,Current
2025-09-01,124,6,352,Current
2025-09-01,124,7,257,Current
2025-09-01,124,8,327,Current
2025-09-01,124,9,604,Current
2025-09-01,124,10,501,Current
2025-09-01,124,11,434,Current
2025-09-01,124,12,514,Current
2025-09-01,124,13,220,Current
2025-09-01,124,14,349,Current
2025-09-01,124,15,292,Current
2025-09-01,125,1,602,Current
2025-09-01,125,2,256,Current
2025-09-01,125,3,526,Current
2025-09-01,125,4,521,Current
2025-09-01,125,5,245,Current
2025-09-01,125,6,254,Current
2025-09-01,125,7,294,Current
2025-09-01,125,8,297,Current
2025-09-01,125,9,707,Current
2025-09-01,125,10,487,Current
2025-09-01,125,11,495,Current
2025-09-01,125,12,375,Current
2025-09-01,125,13,200,Current
2025-09-01,125,14,318,Current
2025-09-01,125,15,242,Current
2025-09-01,126,1,690,Current
2025-09-01,126,2,233,Current
2025-09-01,126,3,428,Current
2025-09-01,126,4,409,Current
2025-09-01,126,5,228,Current
2025-09-01,126,6,348,Current
2025-09-01,126,7,247,Current
2025-09-01,126,8,325,Current
2025-09-01,126,9,479,Current
2025-09-01,126,10,384,Current
2025-09-01,126,11,404,Current
2025-09-01,126,12,410,Current
2025-09-01,126,13,230,Current
2025-09-01,126,14,351,Current
2025-09-01,126,15,264,Current
2025-09-01,127,1,698,Current
2025-09-01,127,2,293,Current
2025-09-01,127,3,639,Current
2025-09-01,127,4,422,Current
2025-09-01,127,5,296,Current
2025-09-01,127,6,347,Current
2025-09-01,127,7,304,Current
2025-09-01,127,8,382,Current
2025-09-01,127,9,676,Current
2025-09-01,127,10,478,Current
2025-09-01,127,11,414,Current
2025-09-01,127,12,465,Current
2025-09-01,127,13,208,Current
2025-09-01,127,14,402,Current
2025-09-01,127,15,370,Current
2025-09-01,128,1,797,Current
2025-09-01,128,2,362,Current
2025-09-01,128,3,454,Current
2025-09-01,128,4,455,Current
2025-09-01,128,5,261,Current
2025-09-01,128,6,343,Current
2025-09-01,128,7,268,Current
2025-09-01,128,8,663,Current
2025-09-01,128,9,597,Current
2025-09-01,128,10,521,Current
2025-09-01,128,11,454,Current
2025-09-01,128,12,391,Current
2025-09-01,128,13,242,Current
2025-09-01,128,14,599,Current
2025-09-01,128,15,351,Current
2025-09-01,129,1,722,Current
2025-09-01,129,2,297,Current
2025-09-01,129,3,454,Current
2025-09-01,129,4,483,Current
2025-09-01,129,5,338,Current
2025-09-01,129,6,316,Current
2025-09-01,129,7,264,Current
2025-09-01,129,8,348,Current
2025-09-01,129,9,602,Current
2025-09-01,129,10,576,Current
2025-09-01,129,11,606,Current
2025-09-01,129,12,407,Current
2025-09-01,129,13,186,Current
2025-09-01,129,14,274,Current
2025-09-01,129,15,416,Current
2025-09-01,130,1,997,Current
2025-09-01,130,2,297,Current
2025-09-01,130,3,495,Current
2025-09-01,130,4,480,Current
2025-09-01,130,5,226,Current
2025-09-01,130,6,345,Current
2025-09-01,130,7,263,Current
2025-09-01,130,8,378,Current
2025-09-01,130,9,717,Current
2025-09-01,130,10,473,Current
2025-09-01,130,11,401,Current
2025-09-01,130,12,430,Current
2025-09-01,130,13,222,Current
2025-09-01,130,14,314,Current
2025-09-01,130,15,338,Current
2025-09-01,131,1,763,Current
2025-09-01,131,2,382,Current
2025-09-01,131,3,516,Current
2025-09-01,131,4,555,Current
2025-09-01,131,5,321,Current
2025-09-01,131,6,388,Current
2025-09-01,131,7,341,Current
2025-09-01,131,8,458,Current
2025-09-01,131,9,733,Current
2025-09-01,131,10,482,Current
2025-09-01,131,11,624,Current
2025-09-01,131,12,503,Current
2025-09-01,131,13,203,Current
2025-09-01,131,14,454,Current
2025-09-01,131,15,312,Current
2025-09-01,132,1,740,Current
2025-09-01,132,2,321,Current
2025-09-01,132,3,481,Current
2025-09-01,132,4,639,Current
2025-09-01,132,5,431,Current
2025-09-01,132,6,419,Current
2025-09-01,132,7,268,Current
2025-09-01,132,8,408,Current
2025-09-01,132,9,896,Current
2025-09-01,132,10,474,Current
2025-09-01,132,11,649,Current
2025-09-01,132,12,507,Current
2025-09-01,132,13,298,Current
2025-09-01,132,14,437,Current
2025-09-01,132,15,333,Current
2025-09-01,133,1,1633,Current
2025-09-01,133,2,472,Current
2025-09-01,133,3,768,Current
2025-09-01,133,4,708,Current
2025-09-01,133,5,383,Current
2025-09-01,133,6,409,Current
2025-09-01,133,7,388,Current
2025-09-01,133,8,445,Current
2025-09-01,133,9,1343,Current
2025-09-01,133,10,860,Current
2025-09-01,133,11,704,Current
2025-09-01,133,12,609,Current
2025-09-01,133,13,344,Current
2025-09-01,133,14,551,Current
2025-09-01,133,15,542,Current
2025-09-01,134,1,1002,Current
2025-09-01,134,2,328,Current
2025-09-01,134,3,734,Current
2025-09-01,134,4,710,Current
2025-09-01,134,5,383,Current
2025-09-01,134,6,497,Current
2025-09-01,134,7,454,Current
2025-09-01,134,8,559,Current
2025-09-01,134,9,903,Current
2025-09-01,134,10,718,Current
2025-09-01,134,11,897,Current
2025-09-01,134,12,721,Current
2025-09-01,134,13,310,Current
2025-09-01,134,14,552,Current
2025-09-01,134,15,494,Current
2025-09-01,135,1,1284,Current
2025-09-01,135,2,366,Current
2025-09-01,135,3,608,Current
2025-09-01,135,4,606,Current
2025-09-01,135,5,361,Current
2025-09-01,135,6,491,Current
2025-09-01,135,7,451,Current
2025-09-01,135,8,377,Current
2025-09-01,135,9,761,Current
2025-09-01,135,10,587,Current
2025-09-01,135,11,689,Current
2025-09-01,135,12,619,Current
2025-09-01,135,13,297,Current
2025-09-01,135,14,465,Current
2025-09-01,135,15,366,Current
2025-09-01,136,1,856,Current
2025-09-01,136,2,565,Current
2025-09-01,136,3,644,Current
2025-09-01,136,4,720,Current
2025-09-01,136,5,421,Current
2025-09-01,136,6,441,Current
2025-09-01,136,7,391,Current
2025-09-01,136,8,434,Current
2025-09-01,136,9,817,Current
2025-09-01,136,10,816,Current
2025-09-01,136,11,706,Current
2025-09-01,136,12,571,Current
2025-09-01,136,13,259,Current
2025-09-01,136,14,429,Current
2025-09-01,136,15,371,Current
2025-09-01,137,1,1109,Current
2025-09-01,137,2,443,Current
2025-09-01,137,3,739,Current
2025-09-01,137,4,855,Current
2025-09-01,137,5,514,Current
2025-09-01,137,6,442,Current
2025-09-01,137,7,393,Current
2025-09-01,137,8,444,Current
2025-09-01,137,9,877,Current
2025-09-01,137,10,779,Current
2025-09-01,137,11,755,Current
2025-09-01,137,12,576,Current
2025-09-01,137,13,312,Current
2025-09-01,137,14,563,Current
2025-09-01,137,15,430,Current
2025-09-01,138,1,1216,Current
2025-09-01,138,2,442,Current
2025-09-01,138,3,606,Current
2025-09-01,138,4,650,Current
2025-09-01,138,5,374,Current
2025-09-01,138,6,593,Current
2025-09-01,138,7,439,Current
2025-09-01,138,8,481,Current
2025-09-01,138,9,857,Current
2025-09-01,138,10,895,Current
2025-09-01,138,11,823,Current
2025-09-01,138,12,697,Current
2025-09-01,138,13,304,Current
2025-09-01,138,14,512,Current
2025-09-01,138,15,472,Current
2025-09-01,139,1,959,Current
2025-09-01,139,2,497,Current
2025-09-01,139,3,686,Current
2025-09-01,139,4,757,Current
2025-09-01,139,5,418,Current
2025-09-01,139,6,507,Current
2025-09-01,139,7,377,Current
2025-09-01,139,8,615,Current
2025-09-01,139,9,877,Current
2025-09-01,139,10,962,Current
2025-09-01,139,11,789,Current
2025-09-01,139,12,602,Current
2025-09-01,139,13,363,Current
2025-09-01,139,14,511,Current
2025-09-01,139,15,392,Current
2025-09-01,140,1,1177,Current
2025-09-01,140,2,392,Current
2025-09-01,140,3,772,Current
2025-09-01,140,4,779,Current
2025-09-01,140,5,345,Current
2025-09-01,140,6,456,Current
2025-09-01,140,7,391,Current
2025-09-01,140,8,611,Current
2025-09-01,140,9,806,Current
2025-09-01,140,10,660,Current
2025-09-01,140,11,899,Current
2025-09-01,140,12,711,Current
2025-09-01,140,13,295,Current
2025-09-01,140,14,445,Current
2025-09-01,140,15,406,Current
2025-10-01,101,1,1968,Current
2025-10-01,101,2,788,Current
2025-10-01,101,3,1061,Current
2025-10-01,101,4,1219,Current
2025-10-01,101,5,639,Current
2025-10-01,101,6,653,Current
2025-10-01,101,7,609,Current
2025-10-01,101,8,848,Current
2025-10-01,101,9,1371,Current
2025-10-01,101,10,1318,Current
2025-10-01,101,11,1076,Current
2025-10-01,101,12,934,Current
2025-10-01,101,13,488,Current
2025-10-01,101,14,917,Current
2025-10-01,101,15,791,Current
2025-10-01,102,1,1527,Current
2025-10-01,102,2,694,Current
2025-10-01,102,3,1036,Current
2025-10-01,102,4,967,Current
2025-10-01,102,5,882,Current
2025-10-01,102,6,829,Current
2025-10-01,102,7,682,Current
2025-10-01,102,8,924,Current
2025-10-01,102,9,1646,Current
2025-10-01,102,10,1405,Current
2025-10-01,102,11,1296,Current
2025-10-01,102,12,1106,Current
2025-10-01,102,13,416,Current
2025-10-01,102,14,846,Current
2025-10-01,102,15,731,Current
2025-10-01,103,1,1608,Current
2025-10-01,103,2,757,Current
2025-10-01,103,3,1775,Current
2025-10-01,103,4,1158,Current
2025-10-01,103,5,477,Current
2025-10-01,103,6,724,Current
2025-10-01,103,7,553,Current
2025-10-01,103,8,768,Current
2025-10-01,103,9,1334,Current
2025-10-01,103,10,1117,Current
2025-10-01,103,11,1037,Current
2025-10-01,103,12,938,Current
2025-10-01,103,13,564,Current
2025-10-01,103,14,691,Current
2025-10-01,103,15,745,Current
2025-10-01,104,1,1579,Current
2025-10-01,104,2,734,Current
2025-10-01,104,3,1121,Current
2025-10-01,104,4,1911,Current
2025-10-01,104,5,643,Current
2025-10-01,104,6,654,Current
2025-10-01,104,7,535,Current
2025-10-01,104,8,626,Current
2025-10-01,104,9,1310,Current
2025-10-01,104,10,1248,Current
2025-10-01,104,11,1135,Current
2025-10-01,104,12,1067,Current
2025-10-01,104,13,488,Current
2025-10-01,104,14,651,Current
2025-10-01,104,15,626,Current
2025-10-01,105,1,1281,Current
2025-10-01,105,2,654,Current
2025-10-01,105,3,1057,Current
2025-10-01,105,4,1043,Current
2025-10-01,105,5,499,Current
2025-10-01,105,6,620,Current
2025-10-01,105,7,535,Current
2025-10-01,105,8,859,Current
2025-10-01,105,9,1282,Current
2025-10-01,105,10,970,Current
2025-10-01,105,11,842,Current
2025-10-01,105,12,820,Current
2025-10-01,105,13,375,Current
2025-10-01,105,14,655,Current
2025-10-01,105,15,604,Current
2025-10-01,106,1,1332,Current
2025-10-01,106,2,690,Current
2025-10-01,106,3,940,Current
2025-10-01,106,4,1703,Current
2025-10-01,106,5,492,Current
2025-10-01,106,6,621,Current
2025-10-01,106,7,569,Current
2025-10-01,106,8,654,Current
2025-10-01,106,9,1198,Current
2025-10-01,106,10,986,Current
2025-10-01,106,11,1128,Current
2025-10-01,106,12,1008,Current
2025-10-01,106,13,372,Current
2025-10-01,106,14,698,Current
2025-10-01,106,15,545,Current
2025-10-01,107,1,1398,Current
2025-10-01,107,2,600,Current
2025-10-01,107,3,1000,Current
2025-10-01,107,4,975,Current
2025-10-01,107,5,541,Current
2025-10-01,107,6,1030,Current
2025-10-01,107,7,511,Current
2025-10-01,107,8,883,Current
2025-10-01,107,9,1111,Current
2025-10-01,107,10,1019,Current
2025-10-01,107,11,1295,Current
2025-10-01,107,12,1001,Current
2025-10-01,107,13,523,Current
2025-10-01,107,14,691,Current
2025-10-01,107,15,586,Current
2025-10-01,108,1,1600,Current
2025-10-01,108,2,734,Current
2025-10-01,108,3,893,Current
2025-10-01,108,4,1062,Current
2025-10-01,108,5,617,Current
2025-10-01,108,6,814,Current
2025-10-01,108,7,582,Current
2025-10-01,108,8,717,Current
2025-10-01,108,9,1206,Current
2025-10-01,108,10,1163,Current
2025-10-01,108,11,1089,Current
2025-10-01,108,12,893,Current
2025-10-01,108,13,513,Current
2025-10-01,108,14,876,Current
2025-10-01,108,15,589,Current
2025-10-01,109,1,1058,Current
2025-10-01,109,2,388,Current
2025-10-01,109,3,694,Current
2025-10-01,109,4,737,Current
2025-10-01,109,5,712,Current
2025-10-01,109,6,505,Current
2025-10-01,109,7,434,Current
2025-10-01,109,8,553,Current
2025-10-01,109,9,1023,Current
2025-10-01,109,10,590,Current
2025-10-01,109,11,1163,Current
2025-10-01,109,12,1248,Current
2025-10-01,109,13,281,Current
2025-10-01,109,14,1137,Current
2025-10-01,109,15,367,Current
2025-10-01,110,1,995,Current
2025-10-01,110,2,623,Current
2025-10-01,110,3,674,Current
2025-10-01,110,4,643,Current
2025-10-01,110,5,761,Current
2025-10-01,110,6,512,Current
2025-10-01,110,7,399,Current
2025-10-01,110,8,474,Current
2025-10-01,110,9,871,Current
2025-10-01,110,10,866,Current
2025-10-01,110,11,769,Current
2025-10-01,110,12,680,Current
2025-10-01,110,13,314,Current
2025-10-01,110,14,1492,Current
2025-10-01,110,15,405,Current
2025-10-01,111,1,995,Current
2025-10-01,111,2,491,Current
2025-10-01,111,3,875,Current
2025-10-01,111,4,765,Current
2025-10-01,111,5,970,Current
2025-10-01,111,6,991,Current
2025-10-01,111,7,555,Current
2025-10-01,111,8,526,Current
2025-10-01,111,9,1046,Current
2025-10-01,111,10,1437,Current
2025-10-01,111,11,922,Current
2025-10-01,111,12,788,Current
2025-10-01,111,13,372,Current
2025-10-01,111,14,595,Current
2025-10-01,111,15,880,Current
2025-10-01,112,1,1121,Current
2025-10-01,112,2,561,Current
2025-10-01,112,3,772,Current
2025-10-01,112,4,706,Current
2025-10-01,112,5,1028,Current
2025-10-01,112,6,551,Current
2025-10-01,112,7,465,Current
2025-10-01,112,8,1268,Current
2025-10-01,112,9,990,Current
2025-10-01,112,10,1476,Current
2025-10-01,112,11,939,Current
2025-10-01,112,12,661,Current
2025-10-01,112,13,387,Current
2025-10-01,112,14,960,Current
2025-10-01,112,15,421,Current
2025-10-01,113,1,2110,Current
2025-10-01,113,2,371,Current
2025-10-01,113,3,755,Current
2025-10-01,113,4,751,Current
2025-10-01,113,5,476,Current
2025-10-01,113,6,561,Current
2025-10-01,113,7,423,Current
2025-10-01,113,8,596,Current
2025-10-01,113,9,819,Current
2025-10-01,113,10,1558,Current
2025-10-01,113,11,1840,Current
2025-10-01,113,12,1515,Current
2025-10-01,113,13,315,Current
2025-10-01,113,14,533,Current
2025-10-01,113,15,780,Current
2025-10-01,114,1,1017,Current
2025-10-01,114,2,1003,Current
2025-10-01,114,3,675,Current
2025-10-01,114,4,783,Current
2025-10-01,114,5,348,Current
2025-10-01,114,6,496,Current
2025-10-01,114,7,374,Current
2025-10-01,114,8,518,Current
2025-10-01,114,9,1002,Current
2025-10-01,114,10,694,Current
2025-10-01,114,11,580,Current
2025-10-01,114,12,608,Current
2025-10-01,114,13,320,Current
2025-10-01,114,14,550,Current
2025-10-01,114,15,398,Current
2025-10-01,115,1,862,Current
2025-10-01,115,2,408,Current
2025-10-01,115,3,1118,Current
2025-10-01,115,4,647,Current
2025-10-01,115,5,380,Current
2025-10-01,115,6,396,Current
2025-10-01,115,7,782,Current
2025-10-01,115,8,474,Current
2025-10-01,115,9,786,Current
2025-10-01,115,10,531,Current
2025-10-01,115,11,625,Current
2025-10-01,115,12,561,Current
2025-10-01,115,13,301,Current
2025-10-01,115,14,528,Current
2025-10-01,115,15,379,Current
2025-10-01,116,1,2434,Current
2025-10-01,116,2,390,Current
2025-10-01,116,3,448,Current
2025-10-01,116,4,1428,Current
2025-10-01,116,5,333,Current
2025-10-01,116,6,365,Current
2025-10-01,116,7,346,Current
2025-10-01,116,8,388,Current
2025-10-01,116,9,878,Current
2025-10-01,116,10,1319,Current
2025-10-01,116,11,625,Current
2025-10-01,116,12,566,Current
2025-10-01,116,13,439,Current
2025-10-01,116,14,509,Current
2025-10-01,116,15,785,Current
2025-10-01,117,1,608,Current
2025-10-01,117,2,233,Current
2025-10-01,117,3,466,Current
2025-10-01,117,4,574,Current
2025-10-01,117,5,323,Current
2025-10-01,117,6,327,Current
2025-10-01,117,7,331,Current
2025-10-01,117,8,351,Current
2025-10-01,117,9,639,Current
2025-10-01,117,10,446,Current
2025-10-01,117,11,573,Current
2025-10-01,117,12,403,Current
2025-10-01,117,13,215,Current
2025-10-01,117,14,320,Current
2025-10-01,117,15,290,Current
2025-10-01,118,1,582,Current
2025-10-01,118,2,298,Current
2025-10-01,118,3,461,Current
2025-10-01,118,4,468,Current
2025-10-01,118,5,284,Current
2025-10-01,118,6,330,Current
2025-10-01,118,7,303,Current
2025-10-01,118,8,369,Current
2025-10-01,118,9,546,Current
2025-10-01,118,10,453,Current
2025-10-01,118,11,522,Current
2025-10-01,118,12,478,Current
2025-10-01,118,13,215,Current
2025-10-01,118,14,384,Current
2025-10-01,118,15,257,Current
2025-10-01,119,1,690,Current
2025-10-01,119,2,484,Current
2025-10-01,119,3,476,Current
2025-10-01,119,4,482,Current
2025-10-01,119,5,262,Current
2025-10-01,119,6,497,Current
2025-10-01,119,7,289,Current
2025-10-01,119,8,372,Current
2025-10-01,119,9,688,Current
2025-10-01,119,10,502,Current
2025-10-01,119,11,624,Current
2025-10-01,119,12,618,Current
2025-10-01,119,13,192,Current
2025-10-01,119,14,387,Current
2025-10-01,119,15,320,Current
2025-10-01,120,1,1189,Current
2025-10-01,120,2,237,Current
2025-10-01,120,3,466,Current
2025-10-01,120,4,648,Current
2025-10-01,120,5,243,Current
2025-10-01,120,6,268,Current
2025-10-01,120,7,284,Current
2025-10-01,120,8,329,Current
2025-10-01,120,9,588,Current
2025-10-01,120,10,599,Current
2025-10-01,120,11,452,Current
2025-10-01,120,12,415,Current
2025-10-01,120,13,211,Current
2025-10-01,120,14,336,Current
2025-10-01,120,15,308,Current
2025-10-01,121,1,963,Current
2025-10-01,121,2,374,Current
2025-10-01,121,3,681,Current
2025-10-01,121,4,645,Current
2025-10-01,121,5,281,Current
2025-10-01,121,6,383,Current
2025-10-01,121,7,305,Current
2025-10-01,121,8,403,Current
2025-10-01,121,9,794,Current
2025-10-01,121,10,523,Current
2025-10-01,121,11,605,Current
2025-10-01,121,12,461,Current
2025-10-01,121,13,228,Current
2025-10-01,121,14,353,Current
2025-10-01,121,15,323,Current
2025-10-01,122,1,861,Current
2025-10-01,122,2,373,Current
2025-10-01,122,3,633,Current
2025-10-01,122,4,537,Current
2025-10-01,122,5,283,Current
2025-10-01,122,6,313,Current
2025-10-01,122,7,341,Current
2025-10-01,122,8,456,Current
2025-10-01,122,9,757,Current
2025-10-01,122,10,479,Current
2025-10-01,122,11,623,Current
2025-10-01,122,12,568,Current
2025-10-01,122,13,248,Current
2025-10-01,122,14,382,Current
2025-10-01,122,15,351,Current
2025-10-01,123,1,716,Current
2025-10-01,123,2,298,Current
2025-10-01,123,3,470,Current
2025-10-01,123,4,475,Current
2025-10-01,123,5,284,Current
2025-10-01,123,6,269,Current
2025-10-01,123,7,327,Current
2025-10-01,123,8,347,Current
2025-10-01,123,9,591,Current
2025-10-01,123,10,485,Current
2025-10-01,123,11,612,Current
2025-10-01,123,12,412,Current
2025-10-01,123,13,227,Current
2025-10-01,123,14,364,Current
2025-10-01,123,15,305,Current
2025-10-01,124,1,815,Current
2025-10-01,124,2,297,Current
2025-10-01,124,3,460,Current
2025-10-01,124,4,541,Current
2025-10-01,124,5,264,Current
2025-10-01,124,6,302,Current
2025-10-01,124,7,316,Current
2025-10-01,124,8,419,Current
2025-10-01,124,9,562,Current
2025-10-01,124,10,605,Current
2025-10-01,124,11,475,Current
2025-10-01,124,12,423,Current
2025-10-01,124,13,206,Current
2025-10-01,124,14,388,Current
2025-10-01,124,15,312,Current
2025-10-01,125,1,634,Current
2025-10-01,125,2,228,Current
2025-10-01,125,3,371,Current
2025-10-01,125,4,381,Current
2025-10-01,125,5,300,Current
2025-10-01,125,6,282,Current
2025-10-01,125,7,229,Current
2025-10-01,125,8,320,Current
2025-10-01,125,9,544,Current
2025-10-01,125,10,339,Current
2025-10-01,125,11,361,Current
2025-10-01,125,12,278,Current
2025-10-01,125,13,177,Current
2025-10-01,125,14,360,Current
2025-10-01,125,15,342,Current
2025-10-01,126,1,615,Current
2025-10-01,126,2,258,Current
